transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_02ce11cd,CUST_84775,6195049242119054,2024-09-30 00:03:46.899560+00:00,Healthcare,medical,Lab Corp,1218.61,EUR,Germany,Unknown City,medium,Platinum Credit,False,Firefox,web,6bb2c0dff8eb811835e370fa1ac475e7,151.77.166.35,0,False,0,False,"{'num_transactions': 1541, 'total_amount': 57307401.518155806, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4299257.427419674}",False
TX_6abadfd4,CUST_56945,6909302858143612,2024-09-30 00:03:47.043066+00:00,Entertainment,events,StubHub,65381.2,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Firefox,web,f1660083e3afe6ac1470bccde43e02dc,240.152.221.59,0,True,0,False,"{'num_transactions': 755, 'total_amount': 60528811.1485276, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 839498.1262750436}",False
TX_42499e2d,CUST_54571,371397371512774,2024-09-30 00:03:47.465218+00:00,Education,online,edX,98158.27,JPY,Japan,Unknown City,medium,Platinum Credit,False,Firefox,web,609908e615c992e332fb373976854793,75.205.8.43,1,False,0,False,"{'num_transactions': 1228, 'total_amount': 45729150.28768471, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4696483.460948403}",False
TX_787d6069,CUST_13764,4523942006394996,2024-09-30 00:03:47.784790+00:00,Retail,online,Etsy,612.64,USD,USA,San Antonio,medium,Premium Debit,False,Firefox,web,87d8992c2e4f7695dec1a0fb8418676c,2.173.78.130,0,False,0,False,"{'num_transactions': 901, 'total_amount': 20268738.084521152, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1416265.7815157382}",False
TX_5fb1afd0,CUST_92251,4879796482272179,2024-09-30 00:03:47.943797+00:00,Grocery,online,Amazon Fresh,414.14,USD,USA,Houston,large,Gold Credit,False,Firefox,web,a5f8131819b3cbd349fcd08ad19a3e04,8.226.140.193,0,False,0,False,"{'num_transactions': 1336, 'total_amount': 41858716.73739006, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3794210.9554384425}",False
TX_1b81aace,CUST_48581,4823078710204630,2024-09-30 00:03:48.394329+00:00,Retail,physical,Home Depot,538.8,SGD,Singapore,Unknown City,medium,Basic Credit,False,Safari,web,59d198d73061668a469d44c531a55caa,76.80.111.159,0,False,0,False,"{'num_transactions': 1195, 'total_amount': 31036434.44098437, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3069098.8237104113}",False
TX_ef7d4664,CUST_34758,4415365773705320,2024-09-30 00:03:49.569300+00:00,Retail,online,eBay,58.64,MXN,Mexico,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,aade12ace40dd62fa8135bb57af3bf6e,23.198.203.84,1,False,0,False,"{'num_transactions': 474, 'total_amount': 6354049.852217304, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 635647.1779114841}",True
TX_971272cd,CUST_19564,6052011423175513,2024-09-30 00:03:49.839750+00:00,Retail,physical,Walmart,0.34,CAD,Canada,Unknown City,medium,Basic Credit,False,Chrome,web,58a7b362aefc2b163b76602728069972,107.68.195.209,1,False,0,False,"{'num_transactions': 131, 'total_amount': 5766693.9678004, 'unique_merchants': 70, 'unique_countries': 11, 'max_single_amount': 910561.9729985965}",True
TX_390e46d8,CUST_47231,378736131634506,2024-09-30 00:03:52.329882+00:00,Entertainment,events,Regal Cinemas,395.41,EUR,France,Unknown City,medium,Premium Debit,False,Firefox,web,a9097f56ec5b4d8e406d3fbc74d5980d,146.218.140.128,0,True,0,False,"{'num_transactions': 678, 'total_amount': 26728289.574649595, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 4763877.573140341}",False
TX_ce4a6eb0,CUST_95230,379688964944420,2024-09-30 00:03:52.437668+00:00,Education,supplies,University Bookstore,269.3,EUR,France,Unknown City,medium,Basic Debit,False,Edge,web,5f0bf07b15c1bd42e82d437c10688c59,189.73.24.58,0,False,0,False,"{'num_transactions': 124, 'total_amount': 2542936.1853790395, 'unique_merchants': 73, 'unique_countries': 12, 'max_single_amount': 799209.5955669943}",False
TX_7ef9fbc9,CUST_34593,4808125332774489,2024-09-30 00:03:52.473041+00:00,Restaurant,casual,Applebee's,51542.41,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Safari,web,bf890c8b48f9709876c2006a756e32ba,179.44.17.85,0,False,0,False,"{'num_transactions': 766, 'total_amount': 85397900.0290779, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2405503.0088187954}",False
TX_e41c6918,CUST_45227,378415860892573,2024-09-30 00:03:52.795584+00:00,Entertainment,events,AMC Theaters,3344.74,SGD,Singapore,Unknown City,medium,Premium Debit,False,Safari,web,5f2fd65a49e74f39ba2b482d6c42e3c6,170.209.35.131,1,True,0,False,"{'num_transactions': 81, 'total_amount': 4054954.12000135, 'unique_merchants': 56, 'unique_countries': 9, 'max_single_amount': 2045956.8693534604}",True
TX_0aa2b048,CUST_83604,6788311388517118,2024-09-30 00:03:53.973270+00:00,Education,online,Coursera,50026.69,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,c58bfe3bbec894c0bf9bd389752046c3,123.229.203.112,0,False,0,False,"{'num_transactions': 709, 'total_amount': 41719859.34949136, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4256462.874097913}",False
TX_8f0f65ac,CUST_72088,4729355666193883,2024-09-30 00:03:55.910390+00:00,Healthcare,medical,Urgent Care,5289.41,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Firefox,web,091a8fc6c67b1c386803532a3d57ed81,56.118.28.25,1,False,0,False,"{'num_transactions': 22, 'total_amount': 460214.35141840775, 'unique_merchants': 18, 'unique_countries': 6, 'max_single_amount': 381098.53149190475}",True
TX_f1656293,CUST_12255,375720635804115,2024-09-30 00:03:56.435823+00:00,Travel,hotels,Westin,304124.09,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,4fe9fa7ae652204fb5dcd0d8b4411f01,217.76.146.114,0,True,0,False,"{'num_transactions': 15, 'total_amount': 1171075.335017872, 'unique_merchants': 14, 'unique_countries': 3, 'max_single_amount': 304124.08507232636}",False
TX_64913dc1,CUST_26024,370185976211368,2024-09-30 00:03:56.493688+00:00,Education,online,MasterClass,405.76,EUR,France,Unknown City,medium,Premium Debit,False,iOS App,mobile,e8bdf1b957f1a1a465b735a71f4a6079,162.104.185.218,0,False,0,False,"{'num_transactions': 477, 'total_amount': 8473170.5321418, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1085986.8236662308}",False
TX_cb00085b,CUST_56624,374837072368031,2024-09-30 00:03:56.624025+00:00,Grocery,online,FreshDirect,322.04,GBP,UK,Unknown City,medium,Premium Debit,False,Safari,web,4cb315a97ec56597d29611f74fad04df,119.116.239.9,1,False,0,False,"{'num_transactions': 222, 'total_amount': 3957054.173925701, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 961049.3944018492}",False
TX_f07f3109,CUST_88857,5884851222150167,2024-09-30 00:03:57.071161+00:00,Education,online,Udemy,1050.05,GBP,UK,Unknown City,medium,Platinum Credit,False,Safari,web,20815711990b9817588e6bb8043036d6,30.98.116.112,0,False,0,False,"{'num_transactions': 1386, 'total_amount': 35136662.387442164, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1559390.893521209}",False
TX_9e1a9b3c,CUST_24400,6808815148958053,2024-09-30 00:03:57.730019+00:00,Entertainment,streaming,Hulu,98.49,USD,USA,New York,large,Premium Debit,False,iOS App,mobile,80297a7a410c5bb2b6a2cc23ac03de68,245.111.82.78,0,True,0,False,"{'num_transactions': 1652, 'total_amount': 50504380.94914464, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3726949.458362136}",False
TX_1a26c489,CUST_76469,5369652738625658,2024-09-30 00:03:57.746665+00:00,Gas,local,Local Gas Station,293.84,GBP,UK,Unknown City,medium,Basic Credit,False,Chrome,web,c099f50870e36db17c5ef7023b0df53a,170.72.22.162,0,False,0,False,"{'num_transactions': 627, 'total_amount': 20454301.597222745, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1842961.507069469}",False
TX_8ec73dc0,CUST_42294,4845717171644552,2024-09-30 00:03:57.855600+00:00,Education,supplies,University Bookstore,356.1,GBP,UK,Unknown City,medium,Gold Credit,False,Safari,web,0464f8e7a9b9002ff221d05df4c10d5d,67.18.5.254,0,False,0,False,"{'num_transactions': 1417, 'total_amount': 45141696.92248122, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3758253.107133563}",False
TX_149f085c,CUST_22684,372340890376502,2024-09-30 00:03:58.152328+00:00,Grocery,physical,Safeway,94.71,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Chrome,web,753497fc6979a84f5cd1ac595999aa4e,97.119.120.188,1,False,0,False,"{'num_transactions': 225, 'total_amount': 12203139.055260573, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 2929843.135332995}",True
TX_c04db9a3,CUST_47662,6474529961656396,2024-09-30 00:04:01.079594+00:00,Travel,booking,Booking.com,26601.52,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,850189334971a46eab7ea22dc68af822,182.213.7.20,1,True,0,False,"{'num_transactions': 1206, 'total_amount': 37138956.79594039, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3675135.6003678725}",False
TX_1709da68,CUST_80039,5381612387628027,2024-09-30 00:04:01.168574+00:00,Entertainment,streaming,Disney+,7012.05,RUB,Russia,Unknown City,medium,Basic Credit,False,Edge,web,5e391760417657793325728e1fe2f4ca,124.104.217.192,0,True,0,False,"{'num_transactions': 611, 'total_amount': 27655848.61527336, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2083635.81962536}",False
TX_ff245724,CUST_68389,371924395885652,2024-09-30 00:04:01.442825+00:00,Travel,hotels,Holiday Inn,358.57,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,ebb0cd7f30b56aa99410d55e54967829,169.93.28.6,0,True,0,False,"{'num_transactions': 1058, 'total_amount': 26709595.995522752, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1673308.3226422493}",False
TX_388db089,CUST_78490,4172026290474336,2024-09-30 00:04:02.342487+00:00,Grocery,physical,Kroger,134987.49,JPY,Japan,Unknown City,medium,Platinum Credit,False,Android App,mobile,966a2c555f19f10200eb1db79b76d5e3,124.254.162.147,0,False,0,False,"{'num_transactions': 1684, 'total_amount': 171836961.98584905, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4043046.1048369384}",False
TX_667fa47e,CUST_14265,5804545867489776,2024-09-30 00:04:02.372298+00:00,Gas,major,Texaco,55316.43,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,22e975743e5435c44e8a1b850e58acdf,236.101.56.30,0,False,0,False,"{'num_transactions': 256, 'total_amount': 17036303.015371203, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 853978.2846691454}",False
TX_d4fcc85e,CUST_88816,375153911544827,2024-09-30 00:04:02.605764+00:00,Restaurant,fast_food,KFC,36.44,GBP,UK,Unknown City,medium,Premium Debit,False,Chrome,web,5b6fe41fb4fc1dec33306d04af485d38,157.180.111.181,0,False,0,False,"{'num_transactions': 1289, 'total_amount': 39563418.48103301, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2025881.8675809917}",False
TX_2a2d0369,CUST_14265,5804545867489776,2024-09-30 00:04:04.541623+00:00,Education,online,MasterClass,55911.91,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,22e975743e5435c44e8a1b850e58acdf,9.126.120.20,0,False,0,False,"{'num_transactions': 1258, 'total_amount': 79665224.03945588, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3606643.166256899}",False
TX_4f1e0971,CUST_38261,6682700682035305,2024-09-30 00:04:06.246041+00:00,Retail,online,Shopify Store,71803.3,JPY,Japan,Unknown City,medium,Premium Debit,False,iOS App,mobile,7e946cb77efce648db4326f8214208d4,57.187.124.178,0,False,0,False,"{'num_transactions': 596, 'total_amount': 39506585.99990287, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3985008.6185951796}",False
TX_3d013b3f,CUST_48564,6647606581160108,2024-09-30 00:04:06.337208+00:00,Grocery,online,Amazon Fresh,6.18,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,fd23a83ed38c39d4531ddb6601e541f9,146.111.220.128,1,False,0,False,"{'num_transactions': 599, 'total_amount': 14807652.265495198, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1810336.9962588253}",True
TX_a0ba2503,CUST_55539,373711003571982,2024-09-30 00:04:06.687472+00:00,Retail,online,AliExpress,368.07,AUD,Australia,Unknown City,medium,Basic Debit,False,Chrome,web,2ffd4079c76828716fd73fafcf03f257,70.116.208.28,0,False,0,False,"{'num_transactions': 456, 'total_amount': 9907926.970031073, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 911933.1150443217}",False
TX_ef3bd03b,CUST_70800,4379412302908050,2024-09-30 00:04:06.810887+00:00,Restaurant,premium,Morton's,105.19,EUR,France,Unknown City,medium,Basic Credit,False,Firefox,web,207aa78b5dbdc4b617f5477c94f69fa7,52.148.212.104,0,False,0,False,"{'num_transactions': 323, 'total_amount': 11393911.557410423, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 2064817.9206012045}",False
TX_8de85449,CUST_17855,376485134115772,2024-09-30 00:04:06.843933+00:00,Restaurant,premium,Ruth's Chris,1017.15,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,a4d53ac8746db1276d1ff2ce58d36ffb,141.148.207.240,0,False,0,False,"{'num_transactions': 1080, 'total_amount': 31572829.8675411, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4295866.756646786}",False
TX_0fa5e2d9,CUST_61990,4859398368858181,2024-09-30 00:04:07.462957+00:00,Education,supplies,University Bookstore,9429.32,MXN,Mexico,Unknown City,medium,Premium Debit,False,Chrome,web,684c81933ae3abd02a37bc78838a3b2b,245.140.35.15,0,False,0,False,"{'num_transactions': 1731, 'total_amount': 78049280.9047118, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6005036.197640295}",False
TX_dfbf0dd8,CUST_51503,4580208043171692,2024-09-30 00:04:07.495304+00:00,Travel,booking,Kayak,51314.58,RUB,Russia,Unknown City,medium,Basic Debit,False,Firefox,web,bfc1ec2e8d4e93e0d47148b10118cd5b,98.129.216.6,1,True,0,False,"{'num_transactions': 1103, 'total_amount': 21846776.77943901, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1027304.1490670722}",False
TX_e98f11f7,CUST_29315,377302691294347,2024-09-30 00:04:07.928328+00:00,Travel,hotels,Westin,131.6,RUB,Russia,Unknown City,medium,Gold Credit,False,Android App,mobile,6650cb4c1bd0c2fa11cf2bc8c88989f6,98.209.178.67,1,True,0,False,"{'num_transactions': 1232, 'total_amount': 44388106.804001644, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5255023.112656606}",True
TX_347cfb13,CUST_29487,5394371560115618,2024-09-30 00:04:08.138002+00:00,Education,supplies,Chegg,8223.76,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,69fc91a1c913da3a9051b54f5f963509,66.54.61.206,0,False,0,False,"{'num_transactions': 1007, 'total_amount': 22921865.07765733, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1426455.1339594137}",False
TX_d3fb8189,CUST_26447,6976221559298905,2024-09-30 00:04:08.277867+00:00,Grocery,physical,Publix,14358.89,MXN,Mexico,Unknown City,medium,Premium Debit,True,NFC Payment,pos,425346d1ae9c59b4de41ad7e954d5a4d,147.110.139.193,1,False,0,False,"{'num_transactions': 900, 'total_amount': 121046889.60938951, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1172180.3062366492}",True
TX_329891fc,CUST_42145,6160420904744946,2024-09-30 00:04:09.142096+00:00,Restaurant,fast_food,McDonald's,1550.33,NGN,Nigeria,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,7302d7b08ba2efc33fc268a63fd8e679,170.228.204.19,1,False,0,False,"{'num_transactions': 433, 'total_amount': 21294095.584786315, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 5131446.745470985}",True
TX_1afbd939,CUST_39936,370560790766856,2024-09-30 00:04:09.616012+00:00,Grocery,physical,Whole Foods,457.22,USD,USA,Dallas,medium,Gold Credit,False,Safari,web,eefec0aaeec10b5a8805c3e4d7ec798c,10.19.106.25,0,False,0,False,"{'num_transactions': 254, 'total_amount': 5124947.759885516, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 728381.555746694}",False
TX_568d0f95,CUST_81995,371748538585469,2024-09-30 00:04:10.557239+00:00,Gas,local,Local Gas Station,260.68,GBP,UK,Unknown City,medium,Basic Debit,False,Safari,web,6e205a008c21ca47aef7e97b1143a159,65.240.74.9,1,False,0,False,"{'num_transactions': 1071, 'total_amount': 27229188.53904097, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 833797.7414331309}",False
TX_84d0478c,CUST_58131,5600972293806082,2024-09-30 00:04:10.592980+00:00,Restaurant,casual,Red Lobster,163127.35,NGN,Nigeria,Unknown City,medium,Basic Credit,True,Chip Reader,pos,ce794bc28cc78c0cca6b0875d1894bdd,150.251.120.146,0,False,0,False,"{'num_transactions': 761, 'total_amount': 115253018.48752007, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 5161714.250407421}",True
TX_6804c764,CUST_16845,4951933477864022,2024-09-30 00:04:10.849025+00:00,Entertainment,events,Ticketmaster,1393.44,CAD,Canada,Unknown City,medium,Platinum Credit,False,Chrome,web,b29844ed6e5a856cc47273e1105cfb0b,56.61.56.210,0,True,0,False,"{'num_transactions': 1114, 'total_amount': 42318543.267131865, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1873271.5069054775}",False
TX_8395cf0b,CUST_27438,4856224986704123,2024-09-30 00:04:11.005702+00:00,Gas,major,Shell,759.53,AUD,Australia,Unknown City,medium,Gold Credit,False,Android App,mobile,3428984cf0b8a7881381c31e1bef8b9f,149.75.23.128,0,False,0,False,"{'num_transactions': 1736, 'total_amount': 45983905.79791258, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3579450.5108375843}",False
TX_20c04419,CUST_34938,5122754057316675,2024-09-30 00:04:11.105635+00:00,Retail,online,eBay,357203.45,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Firefox,web,cff931d273cf5a4fd564d7525018c708,225.217.117.146,0,False,0,False,"{'num_transactions': 194, 'total_amount': 43045526.24258749, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 1320844.254266139}",False
TX_a7b34594,CUST_50184,4553696612778702,2024-09-30 00:04:11.336007+00:00,Gas,major,Exxon,12010.15,BRL,Brazil,Unknown City,medium,Premium Debit,True,Chip Reader,pos,38ca45a324a839b3b291b4a542494288,222.162.42.245,1,False,0,False,"{'num_transactions': 1408, 'total_amount': 58037897.52243332, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4859683.013748603}",True
TX_185101d4,CUST_52406,6125624186345520,2024-09-30 00:04:12.067954+00:00,Education,online,Udemy,443.65,GBP,UK,Unknown City,medium,Gold Credit,False,Chrome,web,924eb102f4a0a0fa9c7a5b05cf71d67e,29.237.252.33,0,False,0,False,"{'num_transactions': 877, 'total_amount': 23039160.690745994, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4999726.9480360355}",False
TX_8eeee0b3,CUST_41659,4975811256226294,2024-09-30 00:04:13.112097+00:00,Gas,major,Shell,841.6,CAD,Canada,Unknown City,medium,Platinum Credit,False,Chrome,web,dd1781bf0c321de3ef123a15a337f8ea,245.40.106.32,0,False,0,False,"{'num_transactions': 296, 'total_amount': 15350021.605480162, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 2117193.470244225}",False
TX_6d7cf217,CUST_57907,5166957931974786,2024-09-30 00:04:16.513211+00:00,Retail,online,AliExpress,5145.74,MXN,Mexico,Unknown City,medium,Basic Debit,False,Safari,web,8db555d85cf4b9b9b60363006ee97a8b,251.112.177.165,0,False,0,False,"{'num_transactions': 1932, 'total_amount': 66480788.78358749, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5190825.871527773}",False
TX_a52d3fc9,CUST_74887,4931481702177377,2024-09-30 00:04:16.522656+00:00,Restaurant,premium,Nobu,846855.81,NGN,Nigeria,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,8656150e6d38539d9cf975173bbba33c,10.202.189.79,1,False,0,False,"{'num_transactions': 1260, 'total_amount': 32721615.360197745, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1628774.5088625604}",True
TX_cdc35c31,CUST_67655,6874833053578013,2024-09-30 00:04:16.530366+00:00,Travel,airlines,United Airlines,1973.56,AUD,Australia,Unknown City,medium,Gold Credit,False,Android App,mobile,2c8b27a1c4e677e5879fc4ece29e21b3,21.193.90.161,0,True,0,False,"{'num_transactions': 365, 'total_amount': 11633369.552441336, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 3028208.444897331}",False
TX_248331fb,CUST_36311,377495852165494,2024-09-30 00:04:17.573873+00:00,Retail,online,AliExpress,472.05,EUR,France,Unknown City,medium,Premium Debit,False,Chrome,web,6da0901cc29204c592368cdd51108bbd,154.252.114.81,0,False,0,False,"{'num_transactions': 1437, 'total_amount': 52270572.80270314, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3780592.62876847}",False
TX_82c37e39,CUST_46140,6967470468010544,2024-09-30 00:04:18.440743+00:00,Travel,airlines,United Airlines,34151.24,JPY,Japan,Unknown City,medium,Premium Debit,False,iOS App,mobile,62696f13b6de097fb021bed152c21799,31.28.146.243,0,True,0,False,"{'num_transactions': 328, 'total_amount': 16833523.00239929, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1920909.1172078887}",False
TX_d47ba632,CUST_70300,5701990015459459,2024-09-30 00:04:18.675759+00:00,Restaurant,casual,TGI Fridays,161.99,SGD,Singapore,Unknown City,medium,Basic Debit,False,Edge,web,fb04932dd350f3771b4fbd62d7902f8e,221.225.149.135,0,False,0,False,"{'num_transactions': 135, 'total_amount': 6511285.97611239, 'unique_merchants': 72, 'unique_countries': 12, 'max_single_amount': 2288707.4627615293}",False
TX_6c9d9b17,CUST_74833,370202122600343,2024-09-30 00:04:19.980205+00:00,Entertainment,streaming,Amazon Prime,1230.39,MXN,Mexico,Unknown City,medium,Basic Credit,False,Safari,web,f768ef664848194c9002e43cc0fcaf6e,171.125.38.213,0,True,0,False,"{'num_transactions': 705, 'total_amount': 16925500.928241633, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1658810.6393274723}",False
TX_feb6046e,CUST_24346,5919916952100887,2024-09-30 00:04:20.622266+00:00,Healthcare,medical,Local Hospital,26806.45,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,c4cd2b2025a213865ca7436a2f4b2dbd,183.149.175.113,0,False,0,False,"{'num_transactions': 619, 'total_amount': 23889806.2022645, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 983148.2581437234}",False
TX_c267dfc1,CUST_93248,6701494088253616,2024-09-30 00:04:21.034143+00:00,Entertainment,events,AMC Theaters,343.89,EUR,Germany,Unknown City,medium,Premium Debit,False,Safari,web,4ca0db8fdde8e5ce58baa7d2b72ea4d1,20.204.42.21,1,True,0,False,"{'num_transactions': 838, 'total_amount': 63722094.06024414, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5232996.39060378}",False
TX_aecf1e5b,CUST_34142,6031060770266108,2024-09-30 00:04:21.611477+00:00,Education,supplies,Barnes & Noble,37594.19,RUB,Russia,Unknown City,medium,Premium Debit,False,Android App,mobile,c750778a2b48fa668fb678de6f009ad1,13.25.97.183,1,False,0,False,"{'num_transactions': 861, 'total_amount': 23298503.8748551, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2821924.4209398744}",False
TX_4688fcbf,CUST_40992,5521401812473055,2024-09-30 00:04:22.189766+00:00,Education,supplies,University Bookstore,464.64,CAD,Canada,Unknown City,medium,Premium Debit,False,Safari,web,1df6df62e538c4d2fa47164db50532a0,135.242.138.12,0,False,0,False,"{'num_transactions': 1451, 'total_amount': 37549579.33174126, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2824519.382998644}",False
TX_d37cb4cb,CUST_31543,4469000540399785,2024-09-30 00:04:22.338930+00:00,Healthcare,medical,Lab Corp,203.95,EUR,France,Unknown City,medium,Basic Credit,False,Firefox,web,c5c4d337a505e6b1d6f0397d3771fecb,246.18.65.22,0,False,0,False,"{'num_transactions': 1133, 'total_amount': 25914418.337486383, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1755386.2350786882}",False
TX_e86f64cb,CUST_72877,5832147001310756,2024-09-30 00:04:22.384510+00:00,Retail,physical,IKEA,836734.75,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Chrome,web,98225b7557b4123f355059fe8331168e,173.6.153.188,0,False,0,False,"{'num_transactions': 400, 'total_amount': 42221388.909157604, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 856124.1357823982}",True
TX_7ce34240,CUST_66524,4307432182847159,2024-09-30 00:04:22.800208+00:00,Restaurant,casual,Olive Garden,302.59,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,3ba63b76a50bef1f74769e317036b8d6,42.202.233.200,1,False,0,False,"{'num_transactions': 1115, 'total_amount': 26213242.651063994, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1676772.4565028697}",True
TX_96c54d5b,CUST_15358,4790174313032277,2024-09-30 00:04:24.584583+00:00,Healthcare,pharmacy,Walgreens,382.73,EUR,France,Unknown City,medium,Gold Credit,False,Edge,web,fb0c0df9796169b1c72efc91bd6cd09b,113.96.103.235,0,False,0,False,"{'num_transactions': 1243, 'total_amount': 36899119.65611049, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3908878.6524993}",False
TX_d8dc2350,CUST_28777,4267771056474808,2024-09-30 00:04:24.732764+00:00,Entertainment,events,LiveNation,15779.16,MXN,Mexico,Unknown City,medium,Gold Credit,False,Android App,mobile,e102c70d3b1a9a762f5e009258789ccc,80.81.117.13,1,True,0,False,"{'num_transactions': 1128, 'total_amount': 24342344.835908134, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3881894.0070483964}",True
TX_df8ce63f,CUST_25289,372516849574269,2024-09-30 00:04:25.668270+00:00,Healthcare,medical,Local Hospital,1114.62,USD,USA,San Diego,medium,Platinum Credit,False,Android App,mobile,f6bf4dc55b74ffdb9e02129201d38b57,10.75.193.52,0,False,0,False,"{'num_transactions': 649, 'total_amount': 22710732.579957135, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1232809.825113353}",False
TX_0e5efb0a,CUST_92903,4748361571676423,2024-09-30 00:04:26.407686+00:00,Education,supplies,University Bookstore,2.44,GBP,UK,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,0a7a620b9ed2434d98f9646d4f0f5568,57.6.86.73,1,False,0,False,"{'num_transactions': 551, 'total_amount': 97585946.43838617, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1187439.9616274452}",True
